  Session log : spot_check_logs\log2.txt  (started 2026-06-01 13:58:52)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 13:59:53  AAPL    bid=$201.79
  [RAW TICK] 13:59:53  MSTR    bid=$108.82
  [RAW TICK] 13:59:53  NVDA    bid=$887.96
  [RAW TICK] 13:59:53  TSLA    bid=$257.45
  [RAW TICK] 13:59:53  NVDA    bid=$887.7
  [RAW TICK] 13:59:53  TSLA    bid=$257.46
  [RAW TICK] 13:59:53  COIN    bid=$111.66
  [RAW TICK] 13:59:53  AAPL    bid=$201.9
  [RAW TICK] 13:59:53  NVDA    bid=$887.57
  [RAW TICK] 13:59:53  COIN    bid=$111.88
  [RAW TICK] 13:59:53  COIN    bid=$112.07
  [RAW TICK] 13:59:53  NVDA    bid=$887.21
  [RAW TICK] 13:59:53  MSTR    bid=$108.74
  [RAW TICK] 13:59:53  AAPL    bid=$202.03
  [RAW TICK] 13:59:53  MSTR    bid=$108.99
  [RAW TICK] 13:59:53  AAPL    bid=$201.8
  [RAW TICK] 13:59:53  TSLA    bid=$257.56
  [RAW TICK] 13:59:53  NVDA    bid=$887.52
  [RAW TICK] 13:59:53  NVDA    bid=$887.16
  [RAW TICK] 13:59:53  AAPL    bid=$201.71
  [RAW TICK] 13:59:53  TSLA    bid=$257.51
  [RAW TICK] 13:59:54  NVDA    bid=$887.13
  [RAW TICK] 13:59:54  TSLA    bid=$257.67
  [RAW TICK] 13:59:54  MSTR    bid=$108.95
  [RAW TICK] 13:59:54  TSLA    bid=$257.63
  [RAW TICK] 13:59:54  COIN    bid=$111.99
  [RAW TICK] 13:59:54  TSLA    bid=$257.61
  [RAW TICK] 13:59:54  NVDA    bid=$887.12
  [RAW TICK] 13:59:54  COIN    bid=$112.21
  [RAW TICK] 13:59:54  MSTR    bid=$109.07
  [RAW TICK] 13:59:54  TSLA    bid=$257.76
  [RAW TICK] 13:59:54  AAPL    bid=$201.55
  [RAW TICK] 13:59:54  COIN    bid=$112.05
  [RAW TICK] 13:59:54  NVDA    bid=$886.97
  [RAW TICK] 13:59:54  MSTR    bid=$109.26
  [RAW TICK] 13:59:54  COIN    bid=$112.06
  [RAW TICK] 13:59:54  COIN    bid=$112.07
  [RAW TICK] 13:59:54  COIN    bid=$112.01
  [RAW TICK] 13:59:54  MSTR    bid=$109.06
  [RAW TICK] 13:59:54  COIN    bid=$112.12
  [RAW TICK] 13:59:54  COIN    bid=$112.01
  [RAW TICK] 13:59:54  TSLA    bid=$257.75
  [RAW TICK] 13:59:54  NVDA    bid=$887.09
  [RAW TICK] 13:59:54  COIN    bid=$112.41
  [RAW TICK] 13:59:54  AAPL    bid=$201.28
  [RAW TICK] 13:59:55  TSLA    bid=$257.49
  [RAW TICK] 13:59:55  NVDA    bid=$886.9
  [RAW TICK] 13:59:55  COIN    bid=$112.54
  [RAW TICK] 13:59:55  COIN    bid=$112.27
  [RAW TICK] 13:59:55  TSLA    bid=$257.69
  [RAW TICK] 13:59:55  NVDA    bid=$886.93
  [RAW TICK] 13:59:55  AAPL    bid=$201.25
  [RAW TICK] 13:59:55  MSTR    bid=$109.0
  [RAW TICK] 13:59:55  AAPL    bid=$200.95
  [RAW TICK] 13:59:55  MSTR    bid=$108.84
  [RAW TICK] 13:59:55  NVDA    bid=$886.68
  [RAW TICK] 13:59:55  MSTR    bid=$108.83
  [RAW TICK] 13:59:55  NVDA    bid=$886.54
  [RAW TICK] 13:59:55  TSLA    bid=$257.58
  [RAW TICK] 13:59:55  COIN    bid=$112.29
  [RAW TICK] 13:59:55  MSTR    bid=$108.94
  [RAW TICK] 13:59:55  TSLA    bid=$257.7
  [RAW TICK] 13:59:55  TSLA    bid=$257.63
  [RAW TICK] 13:59:55  MSTR    bid=$109.02
  [RAW TICK] 13:59:55  AAPL    bid=$201.3
  [RAW TICK] 13:59:55  NVDA    bid=$886.24
  [RAW TICK] 13:59:55  COIN    bid=$111.98
  [RAW TICK] 13:59:55  AAPL    bid=$201.24
  [RAW TICK] 13:59:55  COIN    bid=$111.99
  [RAW TICK] 13:59:56  AAPL    bid=$201.05
  [RAW TICK] 13:59:56  MSTR    bid=$108.94
  [RAW TICK] 13:59:56  AAPL    bid=$201.09
  [RAW TICK] 13:59:56  NVDA    bid=$886.07
  [RAW TICK] 13:59:56  NVDA    bid=$885.93
  [RAW TICK] 13:59:56  TSLA    bid=$257.45
  [RAW TICK] 13:59:56  NVDA    bid=$885.85
  [RAW TICK] 13:59:56  AAPL    bid=$201.16
  [RAW TICK] 13:59:56  COIN    bid=$112.08
  [RAW TICK] 13:59:56  TSLA    bid=$257.49
  [RAW TICK] 13:59:56  AAPL    bid=$201.25
  [RAW TICK] 13:59:56  AAPL    bid=$201.34
  [RAW TICK] 13:59:56  NVDA    bid=$885.87
  [RAW TICK] 13:59:56  MSTR    bid=$108.7
  [RAW TICK] 13:59:56  NVDA    bid=$885.65
  [RAW TICK] 13:59:56  MSTR    bid=$108.52
  [RAW TICK] 13:59:56  NVDA    bid=$885.87
  [RAW TICK] 13:59:56  TSLA    bid=$257.6
  [RAW TICK] 13:59:56  COIN    bid=$112.0
  [RAW TICK] 13:59:56  MSTR    bid=$108.61
  [RAW TICK] 13:59:56  NVDA    bid=$886.06
  [RAW TICK] 13:59:56  TSLA    bid=$257.72
  [RAW TICK] 13:59:56  TSLA    bid=$258.04
  [RAW TICK] 13:59:56  TSLA    bid=$257.79
  [RAW TICK] 13:59:57  AAPL    bid=$201.31
  [RAW TICK] 13:59:57  MSTR    bid=$108.48
  [RAW TICK] 13:59:57  MSTR    bid=$108.86
  [RAW TICK] 13:59:57  AAPL    bid=$201.32
  [RAW TICK] 13:59:57  MSTR    bid=$109.13
  [RAW TICK] 13:59:57  NVDA    bid=$886.17
  [RAW TICK] 13:59:57  NVDA    bid=$886.13
  [RAW TICK] 13:59:57  NVDA    bid=$886.11
  [RAW TICK] 13:59:57  AAPL    bid=$201.36
  [RAW TICK] 13:59:57  AAPL    bid=$201.41
  [RAW TICK] 13:59:57  AAPL    bid=$201.51
  [RAW TICK] 13:59:57  NVDA    bid=$886.2
  [RAW TICK] 13:59:57  MSTR    bid=$108.85
  [RAW TICK] 13:59:57  AAPL    bid=$201.72
  [RAW TICK] 13:59:57  NVDA    bid=$886.27
  [RAW TICK] 13:59:57  NVDA    bid=$886.22
  [RAW TICK] 13:59:57  MSTR    bid=$108.76
  [RAW TICK] 13:59:57  NVDA    bid=$886.19
  [RAW TICK] 13:59:57  AAPL    bid=$202.02
  [RAW TICK] 13:59:57  COIN    bid=$112.04
  [RAW TICK] 13:59:57  NVDA    bid=$886.2
  [RAW TICK] 13:59:57  AAPL    bid=$202.02
  [RAW TICK] 13:59:57  MSTR    bid=$108.62
  [RAW TICK] 13:59:57  AAPL    bid=$201.77
  [RAW TICK] 13:59:58  NVDA    bid=$886.14
  [RAW TICK] 13:59:58  AAPL    bid=$201.81
  [RAW TICK] 13:59:58  TSLA    bid=$257.7
  [RAW TICK] 13:59:58  AAPL    bid=$201.8
  [RAW TICK] 13:59:58  MSTR    bid=$108.8
  [RAW TICK] 13:59:58  MSTR    bid=$108.79
  [RAW TICK] 13:59:58  COIN    bid=$111.92
  [RAW TICK] 13:59:58  TSLA    bid=$257.46
  [RAW TICK] 13:59:58  COIN    bid=$111.86
  [RAW TICK] 13:59:58  AAPL    bid=$201.91
  [RAW TICK] 13:59:58  AAPL    bid=$201.86
  [RAW TICK] 13:59:58  TSLA    bid=$257.75
  [RAW TICK] 13:59:58  TSLA    bid=$257.97
  [RAW TICK] 13:59:58  TSLA    bid=$257.83
  [RAW TICK] 13:59:58  AAPL    bid=$201.75
  [RAW TICK] 13:59:58  TSLA    bid=$257.83
  [RAW TICK] 13:59:58  NVDA    bid=$886.08
  [RAW TICK] 13:59:58  MSTR    bid=$109.03
  [RAW TICK] 13:59:58  NVDA    bid=$886.36
  [RAW TICK] 13:59:58  COIN    bid=$111.93
  [RAW TICK] 13:59:58  AAPL    bid=$201.99
  [RAW TICK] 13:59:58  NVDA    bid=$886.5
  [RAW TICK] 13:59:58  MSTR    bid=$108.87
  [RAW TICK] 13:59:58  COIN    bid=$112.21
  [RAW TICK] 13:59:59  AAPL    bid=$201.86
  [RAW TICK] 13:59:59  TSLA    bid=$257.78
  [RAW TICK] 13:59:59  MSTR    bid=$109.07
  [RAW TICK] 13:59:59  TSLA    bid=$257.91
  [RAW TICK] 13:59:59  NVDA    bid=$886.43
  [RAW TICK] 13:59:59  NVDA    bid=$886.21
  [RAW TICK] 13:59:59  MSTR    bid=$108.99
  [RAW TICK] 13:59:59  MSTR    bid=$108.96
  [RAW TICK] 13:59:59  AAPL    bid=$201.72
  [RAW TICK] 13:59:59  AAPL    bid=$201.49
  [RAW TICK] 13:59:59  NVDA    bid=$886.32
  [RAW TICK] 13:59:59  NVDA    bid=$886.27
  [RAW TICK] 13:59:59  NVDA    bid=$886.32
  [RAW TICK] 13:59:59  AAPL    bid=$201.43
  [RAW TICK] 13:59:59  COIN    bid=$112.35
  [RAW TICK] 13:59:59  TSLA    bid=$257.91
  [RAW TICK] 13:59:59  COIN    bid=$112.46
  [RAW TICK] 13:59:59  MSTR    bid=$108.91
  [RAW TICK] 13:59:59  AAPL    bid=$201.61
  [RAW TICK] 13:59:59  AAPL    bid=$201.69
  [RAW TICK] 13:59:59  TSLA    bid=$258.16
  [RAW TICK] 13:59:59  AAPL    bid=$201.87
  [RAW TICK] 13:59:59  COIN    bid=$112.48
  [RAW TICK] 13:59:59  MSTR    bid=$108.96
  [RAW TICK] 14:00:00  AAPL    bid=$201.84
  [RAW TICK] 14:00:00  NVDA    bid=$886.4
  [RAW TICK] 14:00:00  AAPL    bid=$202.0
  [RAW TICK] 14:00:00  COIN    bid=$112.3
  [RAW TICK] 14:00:00  TSLA    bid=$258.2
  [RAW TICK] 14:00:00  MSTR    bid=$108.93
  [RAW TICK] 14:00:00  COIN    bid=$112.3
  [RAW TICK] 14:00:00  COIN    bid=$112.12
  [RAW TICK] 14:00:00  AAPL    bid=$202.0
  [RAW TICK] 14:00:00  NVDA    bid=$886.33
  [RAW TICK] 14:00:00  MSTR    bid=$108.85
  [RAW TICK] 14:00:00  AAPL    bid=$202.31
  [RAW TICK] 14:00:00  MSTR    bid=$108.81
  [RAW TICK] 14:00:00  AAPL    bid=$202.01
  [RAW TICK] 14:00:00  NVDA    bid=$886.38
  [RAW TICK] 14:00:00  TSLA    bid=$258.23
  [RAW TICK] 14:00:00  COIN    bid=$111.98
  [RAW TICK] 14:00:00  COIN    bid=$112.11
  [RAW TICK] 14:00:00  COIN    bid=$112.02
  [RAW TICK] 14:00:00  MSTR    bid=$108.88
  [RAW TICK] 14:00:00  NVDA    bid=$886.54
  [RAW TICK] 14:00:00  MSTR    bid=$109.73
  [RAW TICK] 14:00:00  NVDA    bid=$886.69
  [RAW TICK] 14:00:00  MSTR    bid=$109.91
  [RAW TICK] 14:00:01  NVDA    bid=$886.77
  [RAW TICK] 14:00:01  MSTR    bid=$109.93
  [RAW TICK] 14:00:01  TSLA    bid=$258.38
  [RAW TICK] 14:00:01  AAPL    bid=$202.25
  [RAW TICK] 14:00:01  TSLA    bid=$258.62
  [RAW TICK] 14:00:01  COIN    bid=$111.87
  [RAW TICK] 14:00:01  MSTR    bid=$109.95
  [RAW TICK] 14:00:01  MSTR    bid=$110.14
  [RAW TICK] 14:00:01  MSTR    bid=$110.16
  [RAW TICK] 14:00:01  AAPL    bid=$202.23
  [RAW TICK] 14:00:01  COIN    bid=$111.66
  [RAW TICK] 14:00:01  NVDA    bid=$886.86
  [RAW TICK] 14:00:01  NVDA    bid=$886.53
  [RAW TICK] 14:00:01  MSTR    bid=$110.04
  [RAW TICK] 14:00:01  AAPL    bid=$201.95
  [RAW TICK] 14:00:01  AAPL    bid=$201.92
  [RAW TICK] 14:00:01  COIN    bid=$111.56
  [RAW TICK] 14:00:01  COIN    bid=$111.55
  [RAW TICK] 14:00:01  TSLA    bid=$258.55
  [RAW TICK] 14:00:01  MSTR    bid=$110.14
  [RAW TICK] 14:00:01  AAPL    bid=$201.93
  [RAW TICK] 14:00:01  COIN    bid=$111.46
  [RAW TICK] 14:00:01  NVDA    bid=$886.5
  [RAW TICK] 14:00:01  TSLA    bid=$258.58
  [RAW TICK] 14:00:02  NVDA    bid=$886.77
  [RAW TICK] 14:00:02  NVDA    bid=$887.06
  [RAW TICK] 14:00:02  AAPL    bid=$201.9
  [RAW TICK] 14:00:02  TSLA    bid=$258.4
  [RAW TICK] 14:00:02  AAPL    bid=$201.93
  [RAW TICK] 14:00:02  NVDA    bid=$887.35
  [RAW TICK] 14:00:02  TSLA    bid=$258.39
  [RAW TICK] 14:00:02  AAPL    bid=$201.98
  [RAW TICK] 14:00:02  COIN    bid=$111.44
  [RAW TICK] 14:00:02  AAPL    bid=$201.74
  [RAW TICK] 14:00:02  TSLA    bid=$258.61
  [RAW TICK] 14:00:02  COIN    bid=$111.3
  [RAW TICK] 14:00:02  MSTR    bid=$110.57
  [RAW TICK] 14:00:02  MSTR    bid=$110.98
  [RAW TICK] 14:00:02  AAPL    bid=$201.71
  [RAW TICK] 14:00:02  COIN    bid=$111.29
  [RAW TICK] 14:00:02  COIN    bid=$111.24
  [RAW TICK] 14:00:02  TSLA    bid=$258.53
  [RAW TICK] 14:00:02  MSTR    bid=$111.1
  [RAW TICK] 14:00:02  MSTR    bid=$111.04
  [RAW TICK] 14:00:02  MSTR    bid=$111.03
  [RAW TICK] 14:00:02  NVDA    bid=$887.28
  [RAW TICK] 14:00:02  NVDA    bid=$887.36
  [RAW TICK] 14:00:02  NVDA    bid=$887.39
  [RAW TICK] 14:00:03  MSTR    bid=$110.81
  [RAW TICK] 14:00:03  TSLA    bid=$258.69
  [RAW TICK] 14:00:03  AAPL    bid=$201.75
  [RAW TICK] 14:00:03  AAPL    bid=$201.68
  [RAW TICK] 14:00:03  COIN    bid=$111.42
  [RAW TICK] 14:00:03  COIN    bid=$111.53
  [RAW TICK] 14:00:03  COIN    bid=$111.8
  [RAW TICK] 14:00:03  AAPL    bid=$201.86
  [RAW TICK] 14:00:03  AAPL    bid=$201.88
  [RAW TICK] 14:00:03  AAPL    bid=$202.02
  [RAW TICK] 14:00:03  MSTR    bid=$110.99
  [RAW TICK] 14:00:03  NVDA    bid=$887.51
  [RAW TICK] 14:00:03  AAPL    bid=$202.13
  [RAW TICK] 14:00:03  MSTR    bid=$110.95
  [RAW TICK] 14:00:03  TSLA    bid=$258.66
  [RAW TICK] 14:00:03  TSLA    bid=$258.74
  [RAW TICK] 14:00:03  TSLA    bid=$258.69
  [RAW TICK] 14:00:03  TSLA    bid=$258.57
  [RAW TICK] 14:00:03  TSLA    bid=$258.65
  [RAW TICK] 14:00:03  NVDA    bid=$887.31
  [RAW TICK] 14:00:03  AAPL    bid=$202.22
  [RAW TICK] 14:00:03  AAPL    bid=$202.4
  [RAW TICK] 14:00:03  MSTR    bid=$110.78
  [RAW TICK] 14:00:03  AAPL    bid=$202.56
  [RAW TICK] 14:00:04  TSLA    bid=$258.54
  [RAW TICK] 14:00:04  NVDA    bid=$887.5
  [RAW TICK] 14:00:04  TSLA    bid=$258.53
  [RAW TICK] 14:00:04  NVDA    bid=$887.58
  [RAW TICK] 14:00:04  NVDA    bid=$887.7
  [RAW TICK] 14:00:04  AAPL    bid=$202.4
  [RAW TICK] 14:00:04  MSTR    bid=$111.72
  [RAW TICK] 14:00:04  NVDA    bid=$887.67
  [RAW TICK] 14:00:04  NVDA    bid=$888.01
  [RAW TICK] 14:00:04  TSLA    bid=$258.89
  [RAW TICK] 14:00:04  NVDA    bid=$887.83
  [RAW TICK] 14:00:04  MSTR    bid=$111.56
  [RAW TICK] 14:00:04  TSLA    bid=$258.81
  [RAW TICK] 14:00:04  MSTR    bid=$111.48
  [RAW TICK] 14:00:04  COIN    bid=$111.67
  [RAW TICK] 14:00:04  MSTR    bid=$111.45
  [RAW TICK] 14:00:04  COIN    bid=$111.65
  [RAW TICK] 14:00:04  AAPL    bid=$202.38
  [RAW TICK] 14:00:04  COIN    bid=$111.34
  [RAW TICK] 14:00:04  COIN    bid=$112.82
  [RAW TICK] 14:00:04  MSTR    bid=$111.34
  [RAW TICK] 14:00:04  TSLA    bid=$258.91
  [RAW TICK] 14:00:04  TSLA    bid=$258.8
  [RAW TICK] 14:00:04  COIN    bid=$112.99
  [RAW TICK] 14:00:05  COIN    bid=$113.02
  [RAW TICK] 14:00:05  COIN    bid=$112.89
  [RAW TICK] 14:00:05  NVDA    bid=$887.92
  [RAW TICK] 14:00:05  COIN    bid=$112.96
  [RAW TICK] 14:00:05  COIN    bid=$112.98
  [RAW TICK] 14:00:05  NVDA    bid=$887.98
  [RAW TICK] 14:00:05  NVDA    bid=$887.73
  [RAW TICK] 14:00:05  TSLA    bid=$258.48
  [RAW TICK] 14:00:05  TSLA    bid=$258.39
  [RAW TICK] 14:00:05  AAPL    bid=$202.39
  [RAW TICK] 14:00:05  COIN    bid=$112.89
  [RAW TICK] 14:00:05  AAPL    bid=$202.24
  [RAW TICK] 14:00:05  COIN    bid=$112.89
  [RAW TICK] 14:00:05  TSLA    bid=$258.31
  [RAW TICK] 14:00:05  TSLA    bid=$258.61
  [RAW TICK] 14:00:05  COIN    bid=$112.91
  [RAW TICK] 14:00:05  MSTR    bid=$111.58
  [RAW TICK] 14:00:05  NVDA    bid=$888.18
  [RAW TICK] 14:00:05  NVDA    bid=$888.53
  [RAW TICK] 14:00:05  COIN    bid=$112.82
  [RAW TICK] 14:00:05  TSLA    bid=$258.65
  [RAW TICK] 14:00:05  MSTR    bid=$111.45
  [RAW TICK] 14:00:05  MSTR    bid=$111.31
  [RAW TICK] 14:00:05  NVDA    bid=$888.55
  [RAW TICK] 14:00:06  NVDA    bid=$888.64
  [RAW TICK] 14:00:06  AAPL    bid=$201.98
  [RAW TICK] 14:00:06  AAPL    bid=$201.76
  [RAW TICK] 14:00:06  NVDA    bid=$888.7
  [RAW TICK] 14:00:06  AAPL    bid=$201.56
  [RAW TICK] 14:00:06  TSLA    bid=$258.6
  [RAW TICK] 14:00:06  NVDA    bid=$888.76
  [RAW TICK] 14:00:06  TSLA    bid=$258.75
  [RAW TICK] 14:00:06  MSTR    bid=$111.37
  [RAW TICK] 14:00:06  COIN    bid=$112.69
  [RAW TICK] 14:00:06  MSTR    bid=$111.28
  [RAW TICK] 14:00:06  AAPL    bid=$201.47
  [RAW TICK] 14:00:06  NVDA    bid=$888.78
  [RAW TICK] 14:00:06  AAPL    bid=$201.36
  [RAW TICK] 14:00:06  AAPL    bid=$201.44
  [RAW TICK] 14:00:06  AAPL    bid=$201.32
  [RAW TICK] 14:00:06  MSTR    bid=$111.33
  [RAW TICK] 14:00:06  NVDA    bid=$888.6
  [RAW TICK] 14:00:06  AAPL    bid=$201.34
  [RAW TICK] 14:00:06  NVDA    bid=$888.59
  [RAW TICK] 14:00:06  COIN    bid=$112.77
  [RAW TICK] 14:00:06  COIN    bid=$112.83
  [RAW TICK] 14:00:06  COIN    bid=$112.68
  [RAW TICK] 14:00:06  COIN    bid=$112.46
  [RAW TICK] 14:00:07  NVDA    bid=$888.92
  [RAW TICK] 14:00:07  MSTR    bid=$111.4
  [RAW TICK] 14:00:07  NVDA    bid=$888.79
  [RAW TICK] 14:00:07  NVDA    bid=$888.85
  [RAW TICK] 14:00:07  MSTR    bid=$111.33
  [RAW TICK] 14:00:07  TSLA    bid=$258.77
  [RAW TICK] 14:00:07  MSTR    bid=$111.4
  [RAW TICK] 14:00:07  TSLA    bid=$258.83
  [RAW TICK] 14:00:07  NVDA    bid=$889.02
  [RAW TICK] 14:00:07  NVDA    bid=$889.14
  [RAW TICK] 14:00:07  COIN    bid=$112.26
  [RAW TICK] 14:00:07  NVDA    bid=$889.07
  [RAW TICK] 14:00:07  MSTR    bid=$111.07
  [RAW TICK] 14:00:07  MSTR    bid=$110.77
  [RAW TICK] 14:00:07  COIN    bid=$112.17
  [RAW TICK] 14:00:07  NVDA    bid=$889.17
  [RAW TICK] 14:00:07  NVDA    bid=$889.0
  [RAW TICK] 14:00:07  AAPL    bid=$201.41
  [RAW TICK] 14:00:07  TSLA    bid=$258.67
  [RAW TICK] 14:00:07  AAPL    bid=$201.55
  [RAW TICK] 14:00:07  COIN    bid=$112.26
  [RAW TICK] 14:00:07  AAPL    bid=$201.48
  [RAW TICK] 14:00:07  COIN    bid=$111.98
  [RAW TICK] 14:00:07  NVDA    bid=$888.63
  [RAW TICK] 14:00:08  NVDA    bid=$888.59
  [RAW TICK] 14:00:08  COIN    bid=$111.92
  [RAW TICK] 14:00:08  TSLA    bid=$258.49
  [RAW TICK] 14:00:08  COIN    bid=$111.71
  [RAW TICK] 14:00:08  AAPL    bid=$201.58
  [RAW TICK] 14:00:08  TSLA    bid=$258.53
  [RAW TICK] 14:00:08  TSLA    bid=$258.49
  [RAW TICK] 14:00:08  COIN    bid=$111.61
  [RAW TICK] 14:00:08  COIN    bid=$111.78
  [RAW TICK] 14:00:08  TSLA    bid=$258.37
  [RAW TICK] 14:00:08  NVDA    bid=$888.81
  [RAW TICK] 14:00:08  TSLA    bid=$258.5
  [RAW TICK] 14:00:08  AAPL    bid=$201.67
  [RAW TICK] 14:00:08  MSTR    bid=$110.61
  [RAW TICK] 14:00:08  TSLA    bid=$258.4
  [RAW TICK] 14:00:08  TSLA    bid=$258.18
  [RAW TICK] 14:00:08  AAPL    bid=$201.78
  [RAW TICK] 14:00:08  COIN    bid=$111.94
  [RAW TICK] 14:00:08  NVDA    bid=$888.94
  [RAW TICK] 14:00:08  COIN    bid=$112.19
  [RAW TICK] 14:00:08  TSLA    bid=$258.54
  [RAW TICK] 14:00:08  COIN    bid=$112.37
  [RAW TICK] 14:00:08  MSTR    bid=$110.65
  [RAW TICK] 14:00:08  TSLA    bid=$258.72
  [RAW TICK] 14:00:08  AAPL    bid=$201.95
  [RAW TICK] 14:00:09  MSTR    bid=$110.49
  [RAW TICK] 14:00:09  NVDA    bid=$889.27
  [RAW TICK] 14:00:09  TSLA    bid=$258.74
  [RAW TICK] 14:00:09  NVDA    bid=$890.53

  [THRESHOLD TRIP] NVDA  bid=$890.53  band=$889.81  (mean=888.63, sigma=0.5918, breach=3.21σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=BUY  confidence=0.95  urgency=IMMEDIATE  code=BREAKOUT_VOL_CONFIRM
  [PAPER RISK CHECK]  balance=$200,000.00  budget(10%)=$20,000.00  → 22.45854 shares of NVDA  (~$20,000.00)
[PAPER FILL] 2026-06-01 14:00:12.324178 | BUY 22.45854 NVDA @ $890.53  |  Cash: $180,000.00
  [RAW TICK] 14:00:12  AAPL    bid=$201.81
  [RAW TICK] 14:00:12  TSLA    bid=$258.81
  [RAW TICK] 14:00:12  MSTR    bid=$110.46
  [RAW TICK] 14:00:12  NVDA    bid=$890.39
  [RAW TICK] 14:00:12  COIN    bid=$113.33
  [RAW TICK] 14:00:12  COIN    bid=$113.32
  [RAW TICK] 14:00:12  MSTR    bid=$110.59
  [RAW TICK] 14:00:12  COIN    bid=$113.25
  [RAW TICK] 14:00:12  NVDA    bid=$890.27
  [RAW TICK] 14:00:12  AAPL    bid=$201.75
  [RAW TICK] 14:00:12  COIN    bid=$113.26
  [RAW TICK] 14:00:12  AAPL    bid=$201.74
  [RAW TICK] 14:00:12  MSTR    bid=$110.49
  [RAW TICK] 14:00:12  TSLA    bid=$259.07
  [RAW TICK] 14:00:12  NVDA    bid=$890.56
  [RAW TICK] 14:00:12  MSTR    bid=$110.49
  [RAW TICK] 14:00:13  TSLA    bid=$259.17
  [RAW TICK] 14:00:13  MSTR    bid=$110.5
  [RAW TICK] 14:00:13  TSLA    bid=$259.19
  [RAW TICK] 14:00:13  TSLA    bid=$259.2
  [RAW TICK] 14:00:13  NVDA    bid=$890.43
  [RAW TICK] 14:00:13  COIN    bid=$113.36
  [RAW TICK] 14:00:13  COIN    bid=$113.61
  [RAW TICK] 14:00:13  NVDA    bid=$890.4
  [RAW TICK] 14:00:13  AAPL    bid=$201.75
  [RAW TICK] 14:00:13  AAPL    bid=$201.78
  [RAW TICK] 14:00:13  AAPL    bid=$201.95
  [RAW TICK] 14:00:13  AAPL    bid=$201.99
  [RAW TICK] 14:00:13  MSTR    bid=$110.48
  [RAW TICK] 14:00:13  AAPL    bid=$201.77
  [RAW TICK] 14:00:13  TSLA    bid=$259.27
  [RAW TICK] 14:00:13  AAPL    bid=$201.85
  [RAW TICK] 14:00:13  MSTR    bid=$110.53
  [RAW TICK] 14:00:13  MSTR    bid=$110.53
  [RAW TICK] 14:00:13  AAPL    bid=$201.78
  [RAW TICK] 14:00:13  COIN    bid=$113.7
  [RAW TICK] 14:00:13  MSTR    bid=$110.37
  [RAW TICK] 14:00:13  TSLA    bid=$258.97
  [RAW TICK] 14:00:13  NVDA    bid=$890.45
  [RAW TICK] 14:00:13  AAPL    bid=$201.84
  [RAW TICK] 14:00:14  AAPL    bid=$201.94
  [RAW TICK] 14:00:14  AAPL    bid=$201.9
  [RAW TICK] 14:00:14  AAPL    bid=$201.72
  [RAW TICK] 14:00:14  TSLA    bid=$258.66
  [RAW TICK] 14:00:14  COIN    bid=$113.8
  [RAW TICK] 14:00:14  MSTR    bid=$110.23
  [RAW TICK] 14:00:14  NVDA    bid=$890.24
  [RAW TICK] 14:00:14  MSTR    bid=$110.3
  [RAW TICK] 14:00:14  MSTR    bid=$110.16
  [RAW TICK] 14:00:14  TSLA    bid=$258.56
  [RAW TICK] 14:00:14  AAPL    bid=$201.78
  [RAW TICK] 14:00:14  TSLA    bid=$258.34
  [RAW TICK] 14:00:14  TSLA    bid=$258.49
  [RAW TICK] 14:00:14  NVDA    bid=$889.82
  [RAW TICK] 14:00:14  MSTR    bid=$110.09
  [RAW TICK] 14:00:14  AAPL    bid=$201.8
  [RAW TICK] 14:00:14  NVDA    bid=$889.9
  [RAW TICK] 14:00:14  AAPL    bid=$201.87
  [RAW TICK] 14:00:14  MSTR    bid=$110.1
  [RAW TICK] 14:00:14  AAPL    bid=$201.92
  [RAW TICK] 14:00:14  MSTR    bid=$110.19
  [RAW TICK] 14:00:14  AAPL    bid=$201.65
  [RAW TICK] 14:00:14  NVDA    bid=$889.64
  [RAW TICK] 14:00:14  COIN    bid=$113.73
  [RAW TICK] 14:00:15  TSLA    bid=$258.6
  [RAW TICK] 14:00:15  MSTR    bid=$110.06
  [RAW TICK] 14:00:15  MSTR    bid=$109.99
  [RAW TICK] 14:00:15  MSTR    bid=$109.95
  [RAW TICK] 14:00:15  MSTR    bid=$110.05
  [RAW TICK] 14:00:15  COIN    bid=$113.73
  [RAW TICK] 14:00:15  MSTR    bid=$109.86
  [RAW TICK] 14:00:15  AAPL    bid=$201.42
  [RAW TICK] 14:00:15  TSLA    bid=$258.72
  [RAW TICK] 14:00:15  AAPL    bid=$201.46
  [RAW TICK] 14:00:15  NVDA    bid=$889.65
  [RAW TICK] 14:00:15  NVDA    bid=$889.61
  [RAW TICK] 14:00:15  AAPL    bid=$201.42
  [RAW TICK] 14:00:15  COIN    bid=$113.81
  [RAW TICK] 14:00:15  NVDA    bid=$889.39
  [RAW TICK] 14:00:15  AAPL    bid=$201.39
  [RAW TICK] 14:00:15  COIN    bid=$113.78
  [RAW TICK] 14:00:15  COIN    bid=$113.97
  [RAW TICK] 14:00:15  MSTR    bid=$109.8
  [RAW TICK] 14:00:15  COIN    bid=$114.14
  [RAW TICK] 14:00:15  MSTR    bid=$109.88
