  Session log : spot_check_logs\log4.txt  (started 2026-06-01 14:16:51)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:22:22  NVDA    bid=$905.96
  [RAW TICK] 14:22:22  NVDA    bid=$905.82
  [RAW TICK] 14:22:22  COIN    bid=$136.79
  [RAW TICK] 14:22:22  COIN    bid=$136.68
  [RAW TICK] 14:22:22  NVDA    bid=$905.97
  [RAW TICK] 14:22:22  TSLA    bid=$275.72
  [RAW TICK] 14:22:22  TSLA    bid=$275.74
  [RAW TICK] 14:22:22  NVDA    bid=$905.93
  [RAW TICK] 14:22:22  AAPL    bid=$235.09
  [RAW TICK] 14:22:22  COIN    bid=$137.66
  [RAW TICK] 14:22:22  TSLA    bid=$275.74
  [RAW TICK] 14:22:22  TSLA    bid=$275.71
  [RAW TICK] 14:22:22  NVDA    bid=$906.12
  [RAW TICK] 14:22:22  COIN    bid=$137.75
  [RAW TICK] 14:22:22  TSLA    bid=$275.75
  [RAW TICK] 14:22:22  TSLA    bid=$275.79
  [RAW TICK] 14:22:22  AAPL    bid=$235.07
  [RAW TICK] 14:22:22  COIN    bid=$137.7
  [RAW TICK] 14:22:22  COIN    bid=$137.68
  [RAW TICK] 14:22:23  AAPL    bid=$234.96
  [RAW TICK] 14:22:23  TSLA    bid=$275.57
  [RAW TICK] 14:22:23  AAPL    bid=$234.66
  [RAW TICK] 14:22:23  MSTR    bid=$156.23
  [RAW TICK] 14:22:23  AAPL    bid=$234.7
  [RAW TICK] 14:22:23  COIN    bid=$137.71
  [RAW TICK] 14:22:23  AAPL    bid=$234.64
  [RAW TICK] 14:22:23  NVDA    bid=$906.28
  [RAW TICK] 14:22:23  NVDA    bid=$906.15
  [RAW TICK] 14:22:23  TSLA    bid=$275.56
  [RAW TICK] 14:22:23  COIN    bid=$137.48
  [RAW TICK] 14:22:23  NVDA    bid=$906.13
  [RAW TICK] 14:22:23  NVDA    bid=$906.2
  [RAW TICK] 14:22:23  COIN    bid=$137.58
  [RAW TICK] 14:22:23  AAPL    bid=$234.76
  [RAW TICK] 14:22:23  MSTR    bid=$155.97
  [RAW TICK] 14:22:23  MSTR    bid=$155.96
  [RAW TICK] 14:22:23  COIN    bid=$137.69
  [RAW TICK] 14:22:23  COIN    bid=$137.52
  [RAW TICK] 14:22:23  TSLA    bid=$275.55
  [RAW TICK] 14:22:23  MSTR    bid=$155.77
  [RAW TICK] 14:22:23  AAPL    bid=$234.78
  [RAW TICK] 14:22:23  NVDA    bid=$906.04
  [RAW TICK] 14:22:23  MSTR    bid=$155.77
  [RAW TICK] 14:22:24  MSTR    bid=$155.77
  [RAW TICK] 14:22:24  MSTR    bid=$156.88
  [RAW TICK] 14:22:24  COIN    bid=$137.64
  [RAW TICK] 14:22:24  NVDA    bid=$905.96
  [RAW TICK] 14:22:24  COIN    bid=$137.84
  [RAW TICK] 14:22:24  TSLA    bid=$275.72
  [RAW TICK] 14:22:24  COIN    bid=$138.02
  [RAW TICK] 14:22:24  NVDA    bid=$905.77
  [RAW TICK] 14:22:24  MSTR    bid=$156.86
  [RAW TICK] 14:22:24  MSTR    bid=$156.73
  [RAW TICK] 14:22:24  COIN    bid=$138.24
  [RAW TICK] 14:22:24  COIN    bid=$138.04
  [RAW TICK] 14:22:24  MSTR    bid=$156.28
  [RAW TICK] 14:22:24  AAPL    bid=$234.78
  [RAW TICK] 14:22:24  TSLA    bid=$275.87
  [RAW TICK] 14:22:24  TSLA    bid=$275.99
  [RAW TICK] 14:22:24  COIN    bid=$138.0
  [RAW TICK] 14:22:24  AAPL    bid=$234.65
  [RAW TICK] 14:22:24  AAPL    bid=$234.78
  [RAW TICK] 14:22:24  TSLA    bid=$276.19
  [RAW TICK] 14:22:24  COIN    bid=$138.12
  [RAW TICK] 14:22:24  NVDA    bid=$905.79
  [RAW TICK] 14:22:24  MSTR    bid=$156.39
  [RAW TICK] 14:22:24  COIN    bid=$138.0
  [RAW TICK] 14:22:25  TSLA    bid=$276.51
  [RAW TICK] 14:22:25  NVDA    bid=$906.06
  [RAW TICK] 14:22:25  AAPL    bid=$234.93
  [RAW TICK] 14:22:25  TSLA    bid=$276.71
  [RAW TICK] 14:22:25  COIN    bid=$137.81
  [RAW TICK] 14:22:25  NVDA    bid=$905.95
  [RAW TICK] 14:22:25  NVDA    bid=$905.94
  [RAW TICK] 14:22:25  COIN    bid=$137.87
  [RAW TICK] 14:22:25  COIN    bid=$137.86
  [RAW TICK] 14:22:25  AAPL    bid=$234.62
  [RAW TICK] 14:22:25  MSTR    bid=$156.43
  [RAW TICK] 14:22:25  AAPL    bid=$234.58
  [RAW TICK] 14:22:25  NVDA    bid=$905.86
  [RAW TICK] 14:22:25  NVDA    bid=$905.64
  [RAW TICK] 14:22:25  COIN    bid=$137.82
  [RAW TICK] 14:22:25  TSLA    bid=$276.62
  [RAW TICK] 14:22:25  COIN    bid=$137.64
  [RAW TICK] 14:22:25  AAPL    bid=$234.65
  [RAW TICK] 14:22:25  TSLA    bid=$276.61
  [RAW TICK] 14:22:25  NVDA    bid=$905.42
  [RAW TICK] 14:22:25  TSLA    bid=$276.38
  [RAW TICK] 14:22:25  NVDA    bid=$905.35
  [RAW TICK] 14:22:25  MSTR    bid=$156.33
  [RAW TICK] 14:22:26  NVDA    bid=$905.35
  [RAW TICK] 14:22:26  NVDA    bid=$905.44
  [RAW TICK] 14:22:26  MSTR    bid=$156.3
  [RAW TICK] 14:22:26  COIN    bid=$137.68
  [RAW TICK] 14:22:26  NVDA    bid=$905.41
  [RAW TICK] 14:22:26  COIN    bid=$137.57
  [RAW TICK] 14:22:26  COIN    bid=$137.56
  [RAW TICK] 14:22:26  AAPL    bid=$234.94
  [RAW TICK] 14:22:26  MSTR    bid=$156.05
  [RAW TICK] 14:22:26  MSTR    bid=$155.98
  [RAW TICK] 14:22:26  AAPL    bid=$234.97
  [RAW TICK] 14:22:26  NVDA    bid=$905.38
  [RAW TICK] 14:22:26  COIN    bid=$137.36
  [RAW TICK] 14:22:26  AAPL    bid=$235.06
  [RAW TICK] 14:22:26  AAPL    bid=$235.34
  [RAW TICK] 14:22:26  NVDA    bid=$905.28
  [RAW TICK] 14:22:26  NVDA    bid=$905.36
  [RAW TICK] 14:22:26  AAPL    bid=$235.2
  [RAW TICK] 14:22:26  AAPL    bid=$235.29
  [RAW TICK] 14:22:26  AAPL    bid=$235.16
  [RAW TICK] 14:22:26  MSTR    bid=$156.16
  [RAW TICK] 14:22:26  NVDA    bid=$905.32
  [RAW TICK] 14:22:26  TSLA    bid=$276.43
  [RAW TICK] 14:22:27  COIN    bid=$137.13
  [RAW TICK] 14:22:27  COIN    bid=$136.92
  [RAW TICK] 14:22:27  NVDA    bid=$905.17
  [RAW TICK] 14:22:27  MSTR    bid=$155.97
  [RAW TICK] 14:22:27  COIN    bid=$136.8
  [RAW TICK] 14:22:27  TSLA    bid=$276.56
  [RAW TICK] 14:22:27  COIN    bid=$136.63
  [RAW TICK] 14:22:27  TSLA    bid=$276.24
  [RAW TICK] 14:22:27  NVDA    bid=$905.19
  [RAW TICK] 14:22:27  NVDA    bid=$905.16
  [RAW TICK] 14:22:27  AAPL    bid=$235.01
  [RAW TICK] 14:22:27  MSTR    bid=$155.94
  [RAW TICK] 14:22:27  AAPL    bid=$235.04
  [RAW TICK] 14:22:27  TSLA    bid=$276.14
  [RAW TICK] 14:22:27  NVDA    bid=$905.1
  [RAW TICK] 14:22:27  COIN    bid=$136.36
  [RAW TICK] 14:22:27  TSLA    bid=$276.26
  [RAW TICK] 14:22:27  NVDA    bid=$905.15
  [RAW TICK] 14:22:27  NVDA    bid=$905.3
  [RAW TICK] 14:22:27  MSTR    bid=$156.98
  [RAW TICK] 14:22:27  MSTR    bid=$157.11
  [RAW TICK] 14:22:27  AAPL    bid=$234.97
  [RAW TICK] 14:22:27  AAPL    bid=$235.12
  [RAW TICK] 14:22:27  COIN    bid=$136.25
  [RAW TICK] 14:22:28  AAPL    bid=$235.11
  [RAW TICK] 14:22:28  COIN    bid=$136.38
  [RAW TICK] 14:22:28  NVDA    bid=$905.37
  [RAW TICK] 14:22:28  MSTR    bid=$157.65
  [RAW TICK] 14:22:28  AAPL    bid=$235.15
  [RAW TICK] 14:22:28  MSTR    bid=$157.99
  [RAW TICK] 14:22:28  NVDA    bid=$905.19
  [RAW TICK] 14:22:28  TSLA    bid=$276.29
  [RAW TICK] 14:22:28  NVDA    bid=$906.42
  [RAW TICK] 14:22:28  COIN    bid=$136.23
  [RAW TICK] 14:22:28  NVDA    bid=$906.55
  [RAW TICK] 14:22:28  TSLA    bid=$276.38
  [RAW TICK] 14:22:28  TSLA    bid=$276.16
  [RAW TICK] 14:22:28  TSLA    bid=$276.05
  [RAW TICK] 14:22:28  AAPL    bid=$235.22
  [RAW TICK] 14:22:28  AAPL    bid=$235.32
  [RAW TICK] 14:22:28  AAPL    bid=$235.5
  [RAW TICK] 14:22:28  AAPL    bid=$235.33
  [RAW TICK] 14:22:28  COIN    bid=$136.24
  [RAW TICK] 14:22:28  NVDA    bid=$906.6
  [RAW TICK] 14:22:28  COIN    bid=$136.34
  [RAW TICK] 14:22:28  MSTR    bid=$158.16
  [RAW TICK] 14:22:28  MSTR    bid=$158.03
  [RAW TICK] 14:22:29  NVDA    bid=$906.51
  [RAW TICK] 14:22:29  MSTR    bid=$157.94
  [RAW TICK] 14:22:29  TSLA    bid=$276.13
  [RAW TICK] 14:22:29  TSLA    bid=$276.08
  [RAW TICK] 14:22:29  MSTR    bid=$157.68
  [RAW TICK] 14:22:29  TSLA    bid=$276.23
  [RAW TICK] 14:22:29  AAPL    bid=$235.37
  [RAW TICK] 14:22:29  COIN    bid=$136.15
  [RAW TICK] 14:22:29  COIN    bid=$136.2
  [RAW TICK] 14:22:29  TSLA    bid=$276.21
  [RAW TICK] 14:22:29  MSTR    bid=$157.62
  [RAW TICK] 14:22:29  COIN    bid=$136.04
  [RAW TICK] 14:22:29  COIN    bid=$135.98
  [RAW TICK] 14:22:29  AAPL    bid=$235.15
  [RAW TICK] 14:22:29  COIN    bid=$135.93
  [RAW TICK] 14:22:29  TSLA    bid=$276.04
  [RAW TICK] 14:22:29  COIN    bid=$136.03
  [RAW TICK] 14:22:29  NVDA    bid=$906.19
  [RAW TICK] 14:22:29  MSTR    bid=$157.66
  [RAW TICK] 14:22:29  AAPL    bid=$235.05
  [RAW TICK] 14:22:29  MSTR    bid=$157.53
  [RAW TICK] 14:22:29  AAPL    bid=$234.99
  [RAW TICK] 14:22:29  TSLA    bid=$277.21
  [RAW TICK] 14:22:29  NVDA    bid=$906.1
  [RAW TICK] 14:22:30  AAPL    bid=$234.81
  [RAW TICK] 14:22:30  COIN    bid=$135.95
  [RAW TICK] 14:22:30  AAPL    bid=$234.98
  [RAW TICK] 14:22:30  COIN    bid=$135.82
  [RAW TICK] 14:22:30  COIN    bid=$135.88
  [RAW TICK] 14:22:30  AAPL    bid=$234.94
  [RAW TICK] 14:22:30  TSLA    bid=$277.28
  [RAW TICK] 14:22:30  TSLA    bid=$277.22
  [RAW TICK] 14:22:30  NVDA    bid=$906.1
  [RAW TICK] 14:22:30  NVDA    bid=$907.06
  [RAW TICK] 14:22:30  MSTR    bid=$157.56
  [RAW TICK] 14:22:30  MSTR    bid=$157.43
  [RAW TICK] 14:22:30  MSTR    bid=$157.51
  [RAW TICK] 14:22:30  COIN    bid=$136.88
  [RAW TICK] 14:22:30  TSLA    bid=$277.03
  [RAW TICK] 14:22:30  TSLA    bid=$277.09
  [RAW TICK] 14:22:30  MSTR    bid=$157.64
  [RAW TICK] 14:22:30  AAPL    bid=$234.89
  [RAW TICK] 14:22:30  MSTR    bid=$157.96
  [RAW TICK] 14:22:30  AAPL    bid=$234.93
  [RAW TICK] 14:22:30  TSLA    bid=$277.39
  [RAW TICK] 14:22:30  TSLA    bid=$277.47
  [RAW TICK] 14:22:30  TSLA    bid=$277.1
  [RAW TICK] 14:22:30  COIN    bid=$136.89
  [RAW TICK] 14:22:31  AAPL    bid=$235.12
  [RAW TICK] 14:22:31  MSTR    bid=$158.03
  [RAW TICK] 14:22:31  TSLA    bid=$277.2
  [RAW TICK] 14:22:31  NVDA    bid=$907.22
  [RAW TICK] 14:22:31  MSTR    bid=$157.82
  [RAW TICK] 14:22:31  MSTR    bid=$158.0
  [RAW TICK] 14:22:31  AAPL    bid=$235.14
  [RAW TICK] 14:22:31  AAPL    bid=$235.02
  [RAW TICK] 14:22:31  TSLA    bid=$277.18
  [RAW TICK] 14:22:31  TSLA    bid=$277.34
  [RAW TICK] 14:22:31  AAPL    bid=$234.81
  [RAW TICK] 14:22:31  COIN    bid=$136.9
  [RAW TICK] 14:22:31  NVDA    bid=$906.82
  [RAW TICK] 14:22:31  TSLA    bid=$277.33
  [RAW TICK] 14:22:31  AAPL    bid=$235.15
  [RAW TICK] 14:22:31  AAPL    bid=$235.33
  [RAW TICK] 14:22:31  COIN    bid=$136.94
  [RAW TICK] 14:22:31  COIN    bid=$137.09
  [RAW TICK] 14:22:31  AAPL    bid=$235.34
  [RAW TICK] 14:22:31  AAPL    bid=$235.29
  [RAW TICK] 14:22:31  COIN    bid=$137.12
  [RAW TICK] 14:22:31  COIN    bid=$137.44
  [RAW TICK] 14:22:31  COIN    bid=$137.43
  [RAW TICK] 14:22:32  NVDA    bid=$906.8
  [RAW TICK] 14:22:32  COIN    bid=$137.33
  [RAW TICK] 14:22:32  TSLA    bid=$277.07
  [RAW TICK] 14:22:32  COIN    bid=$137.47
  [RAW TICK] 14:22:32  AAPL    bid=$235.24
  [RAW TICK] 14:22:32  AAPL    bid=$235.2
  [RAW TICK] 14:22:32  MSTR    bid=$157.94
  [RAW TICK] 14:22:32  NVDA    bid=$907.07
  [RAW TICK] 14:22:32  MSTR    bid=$159.22
  [RAW TICK] 14:22:32  MSTR    bid=$159.31
  [RAW TICK] 14:22:32  COIN    bid=$137.38
  [RAW TICK] 14:22:32  AAPL    bid=$235.24
  [RAW TICK] 14:22:32  TSLA    bid=$277.07
  [RAW TICK] 14:22:32  COIN    bid=$137.58
  [RAW TICK] 14:22:32  NVDA    bid=$907.05
  [RAW TICK] 14:22:32  AAPL    bid=$235.32
  [RAW TICK] 14:22:32  AAPL    bid=$235.15
  [RAW TICK] 14:22:32  AAPL    bid=$234.71
  [RAW TICK] 14:22:32  COIN    bid=$137.66
  [RAW TICK] 14:22:32  NVDA    bid=$906.74
  [RAW TICK] 14:22:32  NVDA    bid=$906.9
  [RAW TICK] 14:22:32  MSTR    bid=$159.35
  [RAW TICK] 14:22:32  AAPL    bid=$234.75
  [RAW TICK] 14:22:32  TSLA    bid=$276.88
  [RAW TICK] 14:22:33  MSTR    bid=$159.46
  [RAW TICK] 14:22:33  MSTR    bid=$159.34
  [RAW TICK] 14:22:33  TSLA    bid=$277.11
  [RAW TICK] 14:22:33  COIN    bid=$137.48
  [RAW TICK] 14:22:33  TSLA    bid=$277.06
  [RAW TICK] 14:22:33  MSTR    bid=$159.41
  [RAW TICK] 14:22:33  NVDA    bid=$906.86
  [RAW TICK] 14:22:33  AAPL    bid=$234.66
  [RAW TICK] 14:22:33  TSLA    bid=$277.11
  [RAW TICK] 14:22:33  TSLA    bid=$277.14
  [RAW TICK] 14:22:33  TSLA    bid=$277.4
  [RAW TICK] 14:22:33  TSLA    bid=$277.43
  [RAW TICK] 14:22:33  COIN    bid=$137.46
  [RAW TICK] 14:22:33  MSTR    bid=$159.55
  [RAW TICK] 14:22:33  NVDA    bid=$906.96
  [RAW TICK] 14:22:33  TSLA    bid=$278.49
  [RAW TICK] 14:22:33  MSTR    bid=$159.36
  [RAW TICK] 14:22:33  MSTR    bid=$159.26
  [RAW TICK] 14:22:33  MSTR    bid=$158.92
  [RAW TICK] 14:22:33  COIN    bid=$137.07
  [RAW TICK] 14:22:33  MSTR    bid=$158.76
  [RAW TICK] 14:22:33  NVDA    bid=$907.06
  [RAW TICK] 14:22:33  AAPL    bid=$234.93
  [RAW TICK] 14:22:33  TSLA    bid=$278.38
  [RAW TICK] 14:22:34  COIN    bid=$137.19
  [RAW TICK] 14:22:34  COIN    bid=$137.1
  [RAW TICK] 14:22:34  TSLA    bid=$278.33
  [RAW TICK] 14:22:34  COIN    bid=$137.12
  [RAW TICK] 14:22:34  AAPL    bid=$234.89
  [RAW TICK] 14:22:34  COIN    bid=$137.03
  [RAW TICK] 14:22:34  NVDA    bid=$907.19
  [RAW TICK] 14:22:34  COIN    bid=$137.13
  [RAW TICK] 14:22:34  COIN    bid=$137.37
  [RAW TICK] 14:22:34  AAPL    bid=$234.93
  [RAW TICK] 14:22:34  TSLA    bid=$278.26
  [RAW TICK] 14:22:34  NVDA    bid=$907.25
  [RAW TICK] 14:22:34  AAPL    bid=$235.03
  [RAW TICK] 14:22:34  TSLA    bid=$278.48
  [RAW TICK] 14:22:34  MSTR    bid=$158.8
  [RAW TICK] 14:22:34  TSLA    bid=$278.73
  [RAW TICK] 14:22:34  COIN    bid=$137.13
  [RAW TICK] 14:22:34  MSTR    bid=$158.99
  [RAW TICK] 14:22:34  NVDA    bid=$907.17
  [RAW TICK] 14:22:34  NVDA    bid=$907.1
  [RAW TICK] 14:22:34  COIN    bid=$136.93
  [RAW TICK] 14:22:34  AAPL    bid=$234.77
  [RAW TICK] 14:22:34  AAPL    bid=$234.63
  [RAW TICK] 14:22:34  MSTR    bid=$159.19
  [RAW TICK] 14:22:35  AAPL    bid=$234.58
  [RAW TICK] 14:22:35  AAPL    bid=$234.55
  [RAW TICK] 14:22:35  MSTR    bid=$159.26
  [RAW TICK] 14:22:35  MSTR    bid=$159.48
  [RAW TICK] 14:22:35  MSTR    bid=$159.4
  [RAW TICK] 14:22:35  TSLA    bid=$278.82
  [RAW TICK] 14:22:35  MSTR    bid=$159.39
  [RAW TICK] 14:22:35  TSLA    bid=$279.01
  [RAW TICK] 14:22:35  NVDA    bid=$907.09
  [RAW TICK] 14:22:35  AAPL    bid=$234.13
  [RAW TICK] 14:22:35  TSLA    bid=$279.16
  [RAW TICK] 14:22:35  COIN    bid=$136.9
  [RAW TICK] 14:22:35  COIN    bid=$136.97
  [RAW TICK] 14:22:35  MSTR    bid=$159.59
  [RAW TICK] 14:22:35  MSTR    bid=$159.82
  [RAW TICK] 14:22:35  AAPL    bid=$233.99
  [RAW TICK] 14:22:35  TSLA    bid=$279.12
  [RAW TICK] 14:22:35  TSLA    bid=$279.51
  [RAW TICK] 14:22:35  MSTR    bid=$159.72
  [RAW TICK] 14:22:35  NVDA    bid=$907.18
  [RAW TICK] 14:22:35  MSTR    bid=$159.79
  [RAW TICK] 14:22:35  TSLA    bid=$279.84
  [RAW TICK] 14:22:35  NVDA    bid=$907.14
  [RAW TICK] 14:22:35  TSLA    bid=$279.8
  [RAW TICK] 14:22:36  NVDA    bid=$907.38
  [RAW TICK] 14:22:36  NVDA    bid=$907.41
  [RAW TICK] 14:22:36  COIN    bid=$137.07
  [RAW TICK] 14:22:36  NVDA    bid=$907.46
  [RAW TICK] 14:22:36  MSTR    bid=$159.81
  [RAW TICK] 14:22:36  AAPL    bid=$234.82
  [RAW TICK] 14:22:36  MSTR    bid=$159.7
  [RAW TICK] 14:22:36  TSLA    bid=$281.03
  [RAW TICK] 14:22:36  AAPL    bid=$234.85
  [RAW TICK] 14:22:36  NVDA    bid=$907.42
  [RAW TICK] 14:22:36  MSTR    bid=$159.72
  [RAW TICK] 14:22:36  MSTR    bid=$159.62
  [RAW TICK] 14:22:36  TSLA    bid=$280.93
  [RAW TICK] 14:22:36  AAPL    bid=$234.87
  [RAW TICK] 14:22:36  COIN    bid=$137.0
  [RAW TICK] 14:22:36  COIN    bid=$137.01
  [RAW TICK] 14:22:36  NVDA    bid=$907.36
  [RAW TICK] 14:22:36  TSLA    bid=$281.09
  [RAW TICK] 14:22:36  AAPL    bid=$234.84
  [RAW TICK] 14:22:36  COIN    bid=$137.02
  [RAW TICK] 14:22:36  COIN    bid=$136.98
  [RAW TICK] 14:22:36  NVDA    bid=$907.34
  [RAW TICK] 14:22:36  COIN    bid=$136.7
  [RAW TICK] 14:22:36  COIN    bid=$137.94
  [RAW TICK] 14:22:37  NVDA    bid=$907.34
  [RAW TICK] 14:22:37  TSLA    bid=$280.87
  [RAW TICK] 14:22:37  MSTR    bid=$159.72
  [RAW TICK] 14:22:37  NVDA    bid=$907.33
  [RAW TICK] 14:22:37  MSTR    bid=$159.73
  [RAW TICK] 14:22:37  COIN    bid=$137.77
  [RAW TICK] 14:22:37  AAPL    bid=$234.75
  [RAW TICK] 14:22:37  MSTR    bid=$159.92
  [RAW TICK] 14:22:37  COIN    bid=$137.69
  [RAW TICK] 14:22:37  AAPL    bid=$234.53
  [RAW TICK] 14:22:37  AAPL    bid=$234.42
  [RAW TICK] 14:22:37  AAPL    bid=$234.38
  [RAW TICK] 14:22:37  COIN    bid=$137.72
  [RAW TICK] 14:22:37  MSTR    bid=$159.88
  [RAW TICK] 14:22:37  NVDA    bid=$907.27
  [RAW TICK] 14:22:37  AAPL    bid=$234.31
  [RAW TICK] 14:22:37  COIN    bid=$137.66
  [RAW TICK] 14:22:37  AAPL    bid=$234.08
  [RAW TICK] 14:22:37  AAPL    bid=$234.21
  [RAW TICK] 14:22:37  NVDA    bid=$907.34
  [RAW TICK] 14:22:37  AAPL    bid=$234.18
  [RAW TICK] 14:22:37  AAPL    bid=$234.05
  [RAW TICK] 14:22:37  AAPL    bid=$234.14
  [RAW TICK] 14:22:37  AAPL    bid=$234.03
  [RAW TICK] 14:22:38  NVDA    bid=$907.22
  [RAW TICK] 14:22:38  NVDA    bid=$906.91
  [RAW TICK] 14:22:38  COIN    bid=$137.75
  [RAW TICK] 14:22:38  COIN    bid=$137.66
  [RAW TICK] 14:22:38  COIN    bid=$137.73
  [RAW TICK] 14:22:38  COIN    bid=$137.61
  [RAW TICK] 14:22:38  MSTR    bid=$159.8
  [RAW TICK] 14:22:38  NVDA    bid=$906.88
  [RAW TICK] 14:22:38  COIN    bid=$137.82
  [RAW TICK] 14:22:38  COIN    bid=$137.91
  [RAW TICK] 14:22:38  AAPL    bid=$234.22
  [RAW TICK] 14:22:38  NVDA    bid=$908.0
  [RAW TICK] 14:22:38  MSTR    bid=$159.45
  [RAW TICK] 14:22:38  COIN    bid=$137.87
  [RAW TICK] 14:22:38  NVDA    bid=$908.22
  [RAW TICK] 14:22:38  COIN    bid=$137.92
  [RAW TICK] 14:22:38  COIN    bid=$137.96
  [RAW TICK] 14:22:38  NVDA    bid=$908.18
  [RAW TICK] 14:22:38  MSTR    bid=$159.36
  [RAW TICK] 14:22:38  AAPL    bid=$234.29
  [RAW TICK] 14:22:38  AAPL    bid=$234.34
  [RAW TICK] 14:22:38  NVDA    bid=$908.15
  [RAW TICK] 14:22:38  TSLA    bid=$280.74
  [RAW TICK] 14:22:38  NVDA    bid=$908.21
  [RAW TICK] 14:22:39  COIN    bid=$139.36
  [RAW TICK] 14:22:39  COIN    bid=$139.6
  [RAW TICK] 14:22:39  TSLA    bid=$280.78
  [RAW TICK] 14:22:39  MSTR    bid=$160.78

  [THRESHOLD TRIP] MSTR  bid=$160.78  band=$160.31  (mean=159.52, sigma=0.3952, breach=3.20σ)
  [AUTO BUY] Gemini disabled — buying on sigma breach.
  [PAPER RISK CHECK]  balance=$99,323.08  budget(10%)=$9,932.31  → 61.77577 shares of MSTR  (~$9,932.31)
[PAPER FILL] 2026-06-01 14:22:39.151450 | BUY 61.77577 MSTR @ $160.78  |  Cash: $89,390.77
  [RAW TICK] 14:22:39  COIN    bid=$140.72

  [TAKE PROFIT] COIN  cost=$135.8911  now=$140.7200  gain=+3.55%  selling 165.59789999999998 shares
[PAPER FILL] 2026-06-01 14:22:39.193363 | SELL 165.59789999999998 COIN @ $140.72  |  Cash: $112,693.71
  [RAW TICK] 14:22:39  NVDA    bid=$908.1
  [RAW TICK] 14:22:39  NVDA    bid=$907.83
  [RAW TICK] 14:22:39  AAPL    bid=$234.54
  [RAW TICK] 14:22:39  MSTR    bid=$160.91
  [RAW TICK] 14:22:39  TSLA    bid=$280.69
  [RAW TICK] 14:22:39  NVDA    bid=$907.77
  [RAW TICK] 14:22:39  AAPL    bid=$234.57
  [RAW TICK] 14:22:39  COIN    bid=$140.85
  [RAW TICK] 14:22:39  AAPL    bid=$234.75
  [RAW TICK] 14:22:39  NVDA    bid=$907.57
  [RAW TICK] 14:22:39  MSTR    bid=$160.97
  [RAW TICK] 14:22:39  TSLA    bid=$280.63
  [RAW TICK] 14:22:39  NVDA    bid=$907.61
  [RAW TICK] 14:22:39  NVDA    bid=$907.74
  [RAW TICK] 14:22:39  AAPL    bid=$234.91
  [RAW TICK] 14:22:39  COIN    bid=$140.71
  [RAW TICK] 14:22:39  AAPL    bid=$235.09
  [RAW TICK] 14:22:39  TSLA    bid=$280.77
  [RAW TICK] 14:22:39  AAPL    bid=$235.07
  [RAW TICK] 14:22:40  MSTR    bid=$161.0
  [RAW TICK] 14:22:40  COIN    bid=$140.71
  [RAW TICK] 14:22:40  COIN    bid=$140.73
  [RAW TICK] 14:22:40  TSLA    bid=$280.63
  [RAW TICK] 14:22:40  NVDA    bid=$907.76
  [RAW TICK] 14:22:40  TSLA    bid=$280.49
  [RAW TICK] 14:22:40  MSTR    bid=$161.11
  [RAW TICK] 14:22:40  NVDA    bid=$907.56
  [RAW TICK] 14:22:40  MSTR    bid=$160.88
  [RAW TICK] 14:22:40  NVDA    bid=$907.31
  [RAW TICK] 14:22:40  MSTR    bid=$161.1
  [RAW TICK] 14:22:40  NVDA    bid=$907.31
  [RAW TICK] 14:22:40  COIN    bid=$140.54
  [RAW TICK] 14:22:40  AAPL    bid=$235.08
  [RAW TICK] 14:22:40  AAPL    bid=$235.18
  [RAW TICK] 14:22:40  AAPL    bid=$235.24
  [RAW TICK] 14:22:40  TSLA    bid=$280.17
  [RAW TICK] 14:22:40  NVDA    bid=$907.3
  [RAW TICK] 14:22:40  AAPL    bid=$235.19
  [RAW TICK] 14:22:40  MSTR    bid=$161.08
  [RAW TICK] 14:22:40  AAPL    bid=$235.5
  [RAW TICK] 14:22:40  MSTR    bid=$160.74
  [RAW TICK] 14:22:40  NVDA    bid=$907.23
  [RAW TICK] 14:22:40  TSLA    bid=$280.12
  [RAW TICK] 14:22:41  COIN    bid=$140.59
  [RAW TICK] 14:22:41  NVDA    bid=$907.0
  [RAW TICK] 14:22:41  NVDA    bid=$906.93
  [RAW TICK] 14:22:41  MSTR    bid=$160.71
  [RAW TICK] 14:22:41  TSLA    bid=$280.45
  [RAW TICK] 14:22:41  AAPL    bid=$235.38
  [RAW TICK] 14:22:41  NVDA    bid=$907.0
  [RAW TICK] 14:22:41  AAPL    bid=$235.17
  [RAW TICK] 14:22:41  COIN    bid=$140.42
  [RAW TICK] 14:22:41  COIN    bid=$140.47
  [RAW TICK] 14:22:41  MSTR    bid=$160.8
  [RAW TICK] 14:22:41  AAPL    bid=$236.38

  [THRESHOLD TRIP] AAPL  bid=$236.38  band=$235.80  (mean=234.72, sigma=0.5393, breach=3.07σ)
  [AUTO BUY] Gemini disabled — buying on sigma breach.
  [PAPER RISK CHECK]  balance=$112,693.71  budget(10%)=$11,269.37  → 47.67481 shares of AAPL  (~$11,269.37)
[PAPER FILL] 2026-06-01 14:22:41.479964 | BUY 47.67481 AAPL @ $236.38  |  Cash: $101,424.34
  [RAW TICK] 14:22:41  MSTR    bid=$160.9
  [RAW TICK] 14:22:41  COIN    bid=$140.4
  [RAW TICK] 14:22:41  COIN    bid=$140.63
